,ID,emb_2d_0,emb_2d_1,topic_id,topic_simil_score,keywords,kwrds_score,is_anomaly
5531,10.1016/j.jfa.2021.109378,10.577648,2.2170908,-1,0.52606106,"metric dimension,minkowski space","0.4305849,0.39015102",True
5532,10.1016/j.spa.2021.12.014,9.901774,3.9323778,-1,0.5826498,"levy process,lyapunov exponent","0.49461025,0.42404816",True
5533,10.1016/j.jhydrol.2022.127469,7.3863482,7.7174253,52,0.65123624,"precipitation,extreme value","0.3867369,0.3818674",False
5534,10.1007/s00025-021-01568-2,11.531468,3.8914578,57,0.6208892,"elliptic equation,boundary conditionsin","0.41442147,0.39016676",False
5535,10.1016/j.apnum.2022.01.010,10.800822,6.829908,81,0.7125734,"numerical scheme,galerkin method","0.39702854,0.35750544",False
5536,10.1016/j.ins.2022.01.018,6.6399407,6.195666,-1,0.51650125,"clustering,cluster","0.48778436,0.44998652",True
5537,10.1016/j.cemconres.2022.106717,8.53256,8.727933,-1,0.40979746,"concrete,polymer","0.3127398,0.28792408",True
5538,10.1016/j.asr.2022.01.001,8.947923,8.7795,89,0.44064295,"surface roughness,dust particle","0.41445792,0.39757264",False
5539,10.1016/j.spa.2022.01.010,6.5478153,2.857033,-1,0.5909074,"uniform hypergraphs,markov process","0.40230262,0.39164522",True
5540,10.1016/j.apnum.2022.01.011,9.148502,5.3431163,47,0.6404613,"krylov subspace,feedback stabilization","0.47526348,0.37801132",False
5541,10.1016/j.jcp.2022.110981,10.6965685,7.734857,82,0.6040176,"compressible flow,robust optimization","0.43905437,0.37188858",False
5542,10.1016/j.jsp.2022.01.001,2.7175827,7.543949,-1,0.57269096,"stress intensity,interpersonal stress","0.38857603,0.37688452",True
5543,10.1109/LRA.2022.3143294,7.8569574,5.6200843,55,0.5932328,"path planning,planning","0.6737528,0.42225087",False
5544,10.1115/1.4053153,9.305664,9.249456,87,0.5951108,"fatigue life,stress strain","0.36342525,0.31094515",False
5545,10.1109/LRA.2022.3143292,9.717327,8.337161,-1,0.45019287,"linear elastic,actuator","0.38344496,0.36179376",True
5546,10.1016/j.spl.2021.109351,7.289089,2.26728,-1,0.475595,"half space,record","0.36147478,0.35199186",True
5547,10.1007/s00209-021-02930-4,10.816343,0.7352288,31,0.6626408,"field of characteristic,riemann surface","0.43143347,0.43132353",False
5548,10.1016/j.energy.2021.123086,8.089341,8.246414,-1,0.33890647,"heat generation,renewable energy","0.4149021,0.40867648",True
5549,10.1016/j.cpc.2021.108266,8.4656515,4.1783104,-1,0.53224766,"quark,quantum physic","0.46243006,0.43140414",True
5550,10.1016/j.cpc.2021.108261,8.271004,4.029356,24,0.5944668,"quantum computer,matrix multiplication","0.46168402,0.37501186",False
5551,10.1109/LRA.2022.3141828,7.8355684,5.641436,55,0.631063,"path planning,optimal control","0.44261432,0.36194915",False
5552,10.1016/j.tig.2021.12.002,6.391986,7.771102,17,0.616508,"genetic,gene","0.36074296,0.35978007",False
5553,10.1016/j.matpur.2021.12.008,11.481276,2.0435255,32,0.66971684,"elasticity,riemannian manifold","0.508032,0.49981812",False
5554,10.1109/LRA.2022.3142919,7.7966886,5.6616974,55,0.5971851,"path planning,planning","0.44040394,0.3945675",False
5555,10.1109/LRA.2022.3142921,9.147361,7.2844825,-1,0.43025488,"lyapunov functional,hopf bifurcation","0.39953738,0.37390018",True
5556,10.1007/s10586-022-03535-0,7.1194105,4.3863697,49,0.33930033,"data collection,storage","0.28702483,0.27857524",False
5557,10.1002/aic.17594,10.612133,9.05357,66,0.6180674,"multiphase flow,micropolar fluid","0.38569862,0.36703342",False
5558,10.1016/j.ijthermalsci.2021.107452,10.649592,9.051656,66,0.48920846,"heat transfer,heat exchanger","0.47295207,0.4604286",False
5559,10.1016/j.apnum.2022.01.009,10.110476,6.3634205,-1,0.6886145,"quadrature formula,fredholm integral","0.4461753,0.44513735",True
5560,10.1016/j.physd.2021.133118,9.302532,3.8810096,-1,0.552389,"stochastic differential,advection diffusion","0.4088054,0.38841552",True
5561,10.1016/j.geomphys.2021.104447,11.424138,2.2883024,32,0.4998818,"curvature flow,ricci flow","0.5114119,0.4527573",False
5562,10.1007/s10956-021-09954-9,2.2547524,7.2095633,-1,0.5747452,"educational technology,literacy","0.49179143,0.38171333",True
5563,10.1016/j.automatica.2021.110149,9.351721,5.9233184,44,0.64253724,"feedback stabilization,backward stochastic","0.3959207,0.36658007",False
5564,10.1007/s10596-021-10126-2,8.614453,8.942326,-1,0.5194385,"reaction diffusion,computational fluid","0.3849988,0.35390288",True
5565,10.1016/j.apnum.2022.01.007,10.27225,7.283434,82,0.57036144,"wave solution,wave propagation","0.46909362,0.44113535",False
5566,10.1016/j.ijplas.2021.103200,9.395944,9.260705,-1,0.6825106,"strain gradient,shear stress","0.5026562,0.48164198",True
5567,10.1016/j.rser.2021.111984,6.892764,6.8239684,76,0.48121858,"aggregation,aggregation operator","0.43666065,0.40212995",False
5568,10.1016/j.simpat.2021.102484,7.8027997,7.3340554,-1,0.4278021,"friction coefficient,neural network","0.4320724,0.3880759",True
5569,10.1016/j.geomphys.2022.104455,11.313188,2.3234842,32,0.5524921,"invariant manifold,manifold","0.46563315,0.4575131",False
5570,10.1002/nag.3327,9.446695,8.902829,87,0.6738254,"strain gradient,shear deformation","0.49237916,0.4469285",False
5571,10.1016/j.progpolymsci.2022.101514,8.832328,9.720055,-1,0.35121286,"polymer,composite laminate","0.47700173,0.34210068",True
5572,10.1016/j.jpdc.2021.11.008,7.4197474,3.2423363,-1,0.5150591,"computational complexity,complexity","0.57243174,0.5135857",True
5573,10.1016/j.jpcs.2022.110592,8.851685,10.454594,85,0.64961445,"spectroscopy,infrared spectroscopy","0.339563,0.32328165",False
5574,10.1016/j.comgeo.2021.101857,7.3325787,2.1484494,-1,0.44473064,"convex polygon,every vertex","0.43855935,0.4074763",True
5575,10.1016/j.apm.2021.12.022,9.303009,7.864006,80,0.58597887,"displacement field,bernoulli beam","0.38373092,0.36511886",False
5576,10.1016/j.jalgebra.2021.12.029,9.488483,-0.5092772,-1,0.61985695,"symmetry algebra,graphical abstract","0.3915614,0.37993717",True
5577,10.1016/j.jfa.2021.109380,9.291215,2.8140545,-1,0.61057734,"riemann hilbert,gibbs measure","0.38713112,0.38267022",True
5578,10.1002/aoc.6581,8.631951,9.965178,-1,0.4758997,"polymer,nanoparticles","0.29554498,0.28530946",True
5579,10.1016/j.compstruct.2021.115158,9.569699,8.384679,86,0.739838,"piezoelectric,elastic modulus","0.37808564,0.32673085",False
5580,10.1016/j.labeco.2022.102127,2.9110534,7.699855,-1,0.32074162,"employ,gender gap","0.36714423,0.3331017",True
5581,10.1016/j.matcom.2021.12.019,6.4896283,6.833906,-1,0.4231354,"sensitivity analysis,sensitivity","0.5302957,0.4384483",True
5582,10.1016/j.spl.2021.109329,5.8998823,6.5960317,51,0.56385773,"laplace,laplace transform","0.44985342,0.4122265",False
5583,10.1016/j.tafmec.2021.103228,9.440825,8.703421,87,0.60446614,"crack propagation,elastic modulus","0.3720088,0.34278694",False
5584,10.1016/j.robot.2022.104021,8.890135,7.1564226,-1,0.44358107,"sensitivity analysis,kinematic","0.43318027,0.34475055",True
5585,10.1016/j.jcp.2022.110943,11.09902,7.541385,82,0.6022628,"phase flow,phase field","0.41301194,0.3746331",False
5586,10.1007/s11858-021-01319-1,0.8857145,7.6259966,-1,0.43413416,"mathematical creativity,creativity","0.5838074,0.55500954",True
5587,10.1016/j.disc.2021.112785,5.796291,1.9202216,-1,0.63776577,"chromatic number,game theory","0.44235587,0.44213814",True
5588,10.1016/j.compstruct.2022.115263,9.7810545,7.9091945,83,0.61673343,"shape optimization,adaptive mesh","0.40243086,0.3827545",False
5589,10.1007/s10455-021-09815-z,11.085936,0.8300975,-1,0.46926463,"symplectic,kenmotsu manifold","0.56597614,0.4265524",True
5590,10.1016/j.compstruct.2021.115162,9.619094,8.429657,86,0.6981,"cylindrical shell,shear layer","0.46947262,0.3389268",False
5591,10.1016/j.disc.2021.112776,6.361521,1.6194255,27,0.72586834,"clique number,clique","0.5065058,0.4485879",False
5592,10.1016/j.disc.2021.112766,5.816014,1.5377678,23,0.85561335,"chromatic number,edge coloring","0.5337806,0.49277812",False
5593,10.1016/j.laa.2021.12.016,10.105876,-0.14395179,40,0.7833431,"graded polynomial,lie algebra","0.550362,0.54256666",False
5594,10.1016/j.jalgebra.2021.11.049,9.763558,0.16496225,42,0.69657737,"representation of gl,lie group","0.4197839,0.41142452",False
5595,10.1016/j.jalgebra.2021.12.028,9.825626,0.08834268,42,0.688529,"unital algebra,affine algebra","0.577881,0.4705005",False
5596,10.1016/j.enganabound.2022.01.006,8.762393,8.300813,-1,0.45273215,"shear layer,shear modulus","0.38005942,0.35493773",True
5597,10.1016/j.ijmultiphaseflow.2021.103944,10.48314,8.947974,66,0.5850144,"unsteady flow,turbulent flow","0.3966415,0.36480936",False
5598,10.1016/j.physa.2021.126778,5.577704,4.949928,-1,0.32257164,"entropy,statistical mechanic","0.40977976,0.4038111",True
5599,10.1016/j.jmp.2021.102636,6.9744105,6.3591447,76,0.49282148,"bayesian inference,likelihood estimation","0.46145356,0.4444461",False
5600,10.1016/j.physd.2021.133152,13.085581,4.774109,53,0.69918704,"soliton solution,wave solution","0.48656505,0.48222202",False
5601,10.1016/j.cpc.2021.108275,10.56641,9.036492,66,0.54300034,"computational fluid,phase flow","0.329559,0.30614746",False
5602,10.1007/s00125-021-05647-5,5.664234,7.749102,-1,0.3383441,"age group,age structured","0.3429929,0.3402678",True
5603,10.1007/s00184-021-00824-3,5.941889,6.7863765,51,0.59462774,"kernel density,density estimation","0.43633115,0.3734572",False
5604,10.1007/s43036-021-00175-w,9.597324,2.1690524,-1,0.4460881,"type inequality,inequality","0.35308245,0.3357563",True
5605,10.1016/j.geomphys.2022.104454,12.680708,0.7055804,5,0.5866964,"quantization,gauge theory","0.44533437,0.39219034",False
5606,10.1002/nag.3317,9.105207,8.735977,-1,0.6719175,"crack propagation,hydraulic fracture","0.4135561,0.3788395",True
5607,10.1007/s00521-021-06811-z,7.128228,5.46304,-1,0.34938577,"multi objective,objective optimization","0.56534517,0.54211015",True
5608,10.1016/j.aqrep.2022.101014,6.892562,8.745274,16,0.29456848,"reproduction,basic reproduction","0.34328622,0.3222832",False
5609,10.1007/s43036-022-00183-4,11.484768,3.7881293,57,0.66323686,"sobolev space,weak solution","0.47618288,0.41546226",False
5610,10.1007/s00500-022-06753-1,5.1599054,6.0408373,33,0.57579637,"stochastic volatility,option pricing","0.47843593,0.36226547",False
5611,10.1007/s00209-021-02966-6,11.065865,0.8200073,31,0.6215308,"symplectic,kenmotsu manifold","0.46734688,0.43530998",False
5612,10.1007/s40316-021-00178-2,10.303916,8.342778,-1,0.58735704,"incompressible fluid,incompressible navier","0.6039888,0.5088938",True
5613,10.1007/s10586-022-03541-2,6.9768057,4.672411,49,0.45917,"scheduling,resource management","0.3731144,0.30836496",False
5614,10.1016/j.jfca.2022.104399,6.143933,8.224739,17,0.36019462,"amino acid,analysis pca","0.31307554,0.27966467",False
5615,10.1007/s00780-021-00468-1,5.36131,5.0690494,56,0.62599397,"nash equilibrium,game theory","0.48114038,0.42682308",False
5616,10.1007/s10589-022-00349-z,8.81864,5.0610085,46,0.76478505,"gradient descent,convex optimization","0.6073482,0.51979595",False
5617,10.1007/s43037-021-00166-2,9.873855,2.349045,36,0.61927867,"hilbert space,orthogonal decomposition","0.535043,0.46050566",False
5618,10.1007/s43037-021-00169-z,9.432704,5.2087455,-1,0.5217904,"numerical scheme,jacobian matrix","0.38997528,0.38556463",True
5619,10.1007/s00025-021-01599-9,10.007909,2.923599,-1,0.5860353,"convex optimization,convex function","0.4879557,0.42363393",True
5620,10.1007/s10455-021-09823-z,11.005609,2.751946,-1,0.53615874,"pseudodifferential operator,toeplitz operator","0.65702415,0.470774",True
5621,10.1007/s00208-021-02338-9,8.845615,1.5346261,29,0.4728541,"algebraically closed,algebraic structure","0.5404936,0.45776245",False
5622,10.1007/s00521-021-06689-x,6.719593,6.224027,76,0.36025274,"clustering,cluster","0.44268274,0.4415787",False
5623,10.1007/s10455-021-09814-0,11.699324,1.9869145,32,0.6281535,"ricci flow,ricci curvature","0.6085421,0.57912886",False
5624,10.1007/s43036-021-00178-7,9.609722,2.7653227,-1,0.5567497,"bernstein polynomial,analytic","0.5059757,0.34577644",True
5625,10.1007/s10237-021-01549-y,9.913429,8.427629,-1,0.43729344,"deformation,shear deformation","0.44102347,0.43357718",True
5626,10.1007/s10455-021-09813-1,11.147359,1.1314621,-1,0.5325902,"riemannian manifold,lie group","0.5282022,0.49264222",True
5627,10.1016/j.jksus.2022.101822,12.800523,5.1175036,53,0.6606033,"fractional differential,fractional schrodinger","0.49951145,0.49917632",False
5628,10.1007/s10455-021-09812-2,11.632141,1.9406276,32,0.68012255,"ricci flow,ricci curvature","0.6120865,0.57349443",False
5629,10.1007/s13398-021-01205-1,9.276996,4.7911315,45,0.7994207,"convex optimization,unconstrained optimization","0.44951993,0.43978423",False
5630,10.1007/s11033-021-07079-1,6.2021985,8.552159,-1,0.27019474,"cancer cell,immune","0.27758914,0.2648812",True
5631,10.1007/s00521-021-06794-x,7.6279964,6.07817,77,0.48788208,"tracking,track","0.4687096,0.39079595",False
5632,10.1016/j.petrol.2022.110164,8.803845,8.751376,89,0.7512245,"hydraulic fracture,crack propagation","0.46018404,0.3865565",False
5633,10.1007/s00170-021-08400-9,9.307075,8.915431,87,0.6186757,"crack propagation,numerical simulation","0.38275987,0.3720925",False
5634,10.1007/s10589-021-00345-9,8.8701105,5.087383,46,0.5903508,"unconstrained optimization,minimization","0.4383693,0.39865234",False
5635,10.1016/j.compstruct.2022.115185,9.465215,9.05776,87,0.51562095,"composite laminate,laminate","0.44940323,0.3482507",False
5636,10.1016/j.ijplas.2022.103218,9.358734,9.498504,84,0.62687415,"strain gradient,plastic deformation","0.4041919,0.38842025",False
5637,10.1016/j.jcp.2021.110863,8.156411,6.8139415,-1,0.5643817,"neural networks,neural network","0.38919497,0.37930456",True
5638,10.1016/j.ijplas.2022.103215,9.383595,9.591717,84,0.6259897,"strain rate,strain gradient","0.4562056,0.44019824",False
5639,10.1016/j.jcp.2022.110940,10.2768,7.798693,-1,0.52127045,"adaptive mesh,computational fluid","0.45400098,0.4363804",True
5640,10.1016/j.jcp.2022.110985,10.900177,6.7991343,81,0.60356975,"tensor decomposition,variational formulation","0.42747712,0.38552156",False
5641,10.1016/j.est.2022.104039,10.507064,9.590367,-1,0.476502,"heat transfer,energy storage","0.3389248,0.32999653",True
5642,10.1016/j.apnum.2022.01.006,11.026225,6.3113894,73,0.63970447,"fractional diffusion,convection diffusion","0.52805424,0.48023108",False
5643,10.1016/j.enganabound.2022.01.008,9.918601,7.4626145,79,0.7252294,"acoustic wave,numerical integration","0.39397493,0.37386355",False
5644,10.1016/j.jcp.2022.110970,7.3959103,6.3576856,77,0.58176696,"stochastic gradient,stochastic differential","0.47417375,0.46659982",False
5645,10.1016/j.compedu.2022.104444,1.9312943,7.467558,-1,0.5867584,"teacher preparation,regulated learning","0.51497245,0.475497",True
5646,10.1016/j.spa.2022.01.008,5.277998,5.878244,33,0.56540036,"optimality condition,optimality","0.40449485,0.37745923",False
5647,10.1016/j.compstruct.2021.115091,9.890195,8.151641,-1,0.6429737,"galerkin method,linear elastic","0.44163093,0.42791718",True
5648,10.1016/j.apnum.2022.01.003,12.758235,4.7764273,53,0.51252687,"nonlinear fokker,fokker planck","0.50407076,0.4214263",False
5649,10.1016/j.geomphys.2022.104453,10.423189,0.76891816,-1,0.5299028,"banach,banach space","0.4203065,0.41802564",True
5650,10.1016/j.neuroimage.2021.118795,6.071562,7.5407577,-1,0.51453096,"brain activation,brain","0.3783571,0.35620564",True
5651,10.1016/j.paid.2022.111520,2.411731,7.74056,4,0.5577071,"academic achievement,academic outcome","0.48853284,0.46779492",False
5652,10.1016/j.jcp.2022.110968,11.000268,7.6625066,-1,0.6523208,"galerkin method,multiphase flow","0.3925349,0.37278193",True
5653,10.1007/s13398-022-01207-7,9.979023,2.809146,36,0.65598166,"type inequality,analytic","0.47587112,0.45983076",False
5654,10.1016/j.combustflame.2021.111913,8.629451,9.402841,63,0.679693,"combustion,flame","0.39214116,0.3751137",False
5655,10.1016/j.ins.2021.12.073,6.9683824,6.0321064,76,0.42821112,"deep neural,deep understanding","0.4510302,0.43506664",False
5656,10.1007/s00022-021-00625-z,11.67118,1.9649925,32,0.7183115,"ricci curvature,ricci soliton","0.6382879,0.6327222",False
5657,10.1007/s10291-022-01222-6,6.976554,5.0623565,49,0.48979378,"satellite,optimization algorithm","0.37332174,0.36759514",False
5658,10.1016/j.rser.2022.112144,5.6617746,5.858586,-1,0.38182932,"renewable energy,fossil fuel","0.45745227,0.43731308",True
5659,10.1016/j.physd.2021.133136,10.571897,4.128157,-1,0.47999534,"periodic orbit,hyperbolic space","0.5370203,0.47015572",True
5660,10.1016/j.petrol.2022.110160,8.852863,8.694859,89,0.6987097,"hydraulic fracture,crack propagation","0.5666771,0.4497491",False
5661,10.1016/j.aam.2022.102320,7.775163,1.8695784,22,0.7167473,"permutation,pattern","0.4931073,0.45799145",False
5662,10.1007/s13398-022-01208-6,9.601954,2.6074147,-1,0.5151588,"trigonometric function,harnack inequality","0.47332576,0.44114384",True
5663,10.1016/j.difgeo.2022.101850,11.399678,2.0336268,32,0.7039287,"riemannian manifold,manifold","0.5559921,0.45625147",False
5664,10.1007/s00025-021-01588-y,10.114355,1.6552552,36,0.5792033,"semigroups,semigroup","0.676587,0.64521015",False
5665,10.1016/j.apnum.2022.01.005,10.451427,7.253613,82,0.68496597,"galerkin method,diffusion coefficient","0.45481807,0.40956604",False
5666,10.1016/j.dental.2021.12.140,7.263236,7.758451,52,0.29646128,"analysis pca,spectroscopy","0.28953463,0.2725081",False
5667,10.1007/s13398-021-01206-0,10.230433,3.3209496,-1,0.6023664,"fractional order,fractional differential","0.49499187,0.47085547",True
5668,10.1016/j.jfa.2021.109379,12.385054,0.94666445,5,0.55088186,"elliptic equation,mills theory","0.46268857,0.40233505",False
5669,10.1007/s13538-021-01037-9,10.014996,2.3010771,36,0.49377102,"fractal dimension,fractal fractional","0.6066742,0.48930964",False
5670,10.1016/j.physb.2021.413650,8.961173,10.415581,85,0.62324667,"structural electronic,conductivity","0.31882036,0.30147204",False
5671,10.1016/j.icarus.2021.114845,10.447209,4.339903,38,0.48908752,"prediction accuracy,orbit","0.3285531,0.3123812",False
5672,10.1016/j.jfa.2021.109370,11.876048,5.3538213,65,0.7312317,"fractional laplacian,weak formulation","0.5371128,0.46694422",False
5673,10.1016/j.ijmultiphaseflow.2021.103968,10.31493,8.823437,-1,0.60390884,"cavitation,computational fluid","0.5473076,0.42282933",True
5674,10.1007/s00025-021-01596-y,11.767528,1.8240885,32,0.5581112,"einstein metric,ricci curvature","0.5161387,0.49940935",False
5675,10.1007/s00025-022-01603-w,9.50936,0.6446278,-1,0.46396586,"semigroups,semigroup","0.5337387,0.49662578",True
5676,10.1016/j.econedurev.2021.102219,2.181792,7.9571366,4,0.6083366,"math achievement,mathematics achievement","0.4709856,0.4670174",False
5677,10.1007/s00025-021-01591-3,8.961532,0.42734444,43,0.6791994,"permutation group,groups","0.45958465,0.40556175",False
5678,10.1007/s00170-021-08484-3,8.940663,7.2530456,-1,0.328977,"collision,frictional contact","0.31533906,0.3042121",True
5679,10.1016/j.jece.2022.107195,8.394695,9.705093,-1,0.51965487,"carbon fiber,carbon nanotube","0.42534542,0.31723723",True
5680,10.1016/j.difgeo.2022.101851,11.338023,1.6858015,-1,0.6720743,"invariant manifold,riemannian manifold","0.46444094,0.45847946",True
5681,10.1007/s00025-021-01600-5,9.7824955,1.2335271,35,0.6664915,"banach algebra,banach contraction","0.64391804,0.43983155",False
5682,10.1109/TSTE.2022.3140655,6.189056,5.7455754,70,0.55122316,"energy consumption,energy saving","0.42895025,0.42107213",False
5683,10.1002/nag.3326,10.039864,8.342393,-1,0.549686,"variational formulation,porous medium","0.46463555,0.40800416",True
5684,10.1007/s10586-021-03529-4,7.180435,4.31296,-1,0.2507739,"privacy,signature","0.3764361,0.37622872",True
5685,10.1007/s00500-021-06712-2,6.6608562,5.008864,70,0.5642866,"scheduling,transportation network","0.40769196,0.37802702",False
5686,10.1007/s10231-021-01129-y,11.506304,3.7483313,57,0.5435847,"elliptic equation,quasilinear elliptic","0.514367,0.44134653",False
5687,10.1007/s13177-021-00286-x,6.6683135,5.481621,70,0.47243774,"traffic flow,traffic congestion","0.43920082,0.38417715",False
5688,10.1002/pits.22645,2.3657858,7.773202,4,0.6517188,"mathematics anxiety,math anxiety","0.5421524,0.52562517",False
5689,10.1002/rnc.6011,8.898694,5.983424,-1,0.5235897,"optimal control,robust optimization","0.39745077,0.3664232",True
5690,10.11591/ijece.v12i2.pp1916-1928,10.422613,6.302997,78,0.5420443,"fuzzy set,fuzzy number","0.43547538,0.42208698",False
5691,10.1016/j.ultramic.2022.113464,9.092551,9.599291,-1,0.39705378,"cantilever beam,diamond","0.4703477,0.30974364",True
5692,10.1016/j.cogdev.2022.101154,2.1446009,8.27676,3,0.83407956,"mathematics achievement,mathematics education","0.5206219,0.5179124",False
5693,10.1016/j.matpur.2021.12.009,11.32243,2.3532658,32,0.65523934,"riemannian manifold,spectral","0.45363015,0.4240146",False
5694,10.1016/j.matpur.2021.12.010,11.337135,3.4920423,-1,0.48080754,"symmetry breaking,topological defect","0.45601803,0.4113785",True
5695,10.1007/s10596-021-10124-4,10.316226,7.339813,82,0.6571498,"meshless method,adaptive mesh","0.43069306,0.42961803",False
5696,10.1007/s00453-021-00903-x,6.2710404,1.8130314,27,0.7216693,"regular graph,graphs","0.49717194,0.48004186",False
5697,10.11591/ijece.v12i2.pp1675-1682,6.659042,4.8148894,-1,0.48456264,"path planning,route","0.43756214,0.41807216",True
5698,10.1016/j.compbiolchem.2021.107619,7.1635914,6.5244236,77,0.45202753,"genetic algorithm,optimization algorithm","0.4248945,0.39549673",False
5699,10.1002/we.2692,8.116569,7.4368863,-1,0.4287362,"wind farm,wake","0.4443041,0.42377698",True
5700,10.1016/j.ijmultiphaseflow.2021.103935,10.620159,8.271893,-1,0.4957459,"computational fluid,hydrodynamics","0.46398836,0.3982763",True
5701,10.1016/j.jece.2022.107198,8.300658,9.966304,68,0.5669484,"oxidation,metal oxide","0.38543808,0.3796496",False
5702,10.1111/mafi.12339,9.054404,4.376937,-1,0.5704696,"stochastic differential,fractional brownian","0.43270522,0.40043724",True
5703,10.1007/s11858-021-01321-7,0.8981807,7.6304016,-1,0.5841938,"mathematical creativity,creativity","0.58928883,0.50383115",True
5704,10.1177/09622802211041750,5.791207,7.0623584,51,0.45472527,"averaged,cross validation","0.36449814,0.35247576",False
5705,10.1002/acs.3373,9.1956,6.054113,44,0.53331625,"hamiltonian system,approximate controllability","0.32660323,0.3012964",False
5706,10.1111/lam.13645,6.776854,8.697149,16,0.4267832,"biodiesel production,yield strength","0.2823696,0.2593361",False
5707,10.1007/s11227-021-04202-8,7.000949,4.7354026,49,0.596433,"iot,things iot","0.5481298,0.54591787",False
5708,10.1007/s10455-021-09821-1,10.660988,-0.06944069,40,0.5103069,"lie algebra,symplectic","0.45986632,0.36049104",False
5709,10.1016/j.spl.2021.109349,9.27467,3.2792735,-1,0.4894126,"harnack inequality,type inequality","0.37986365,0.35640675",True
5710,10.1016/j.cad.2021.103158,9.775574,8.048428,83,0.47577393,"modeling,deformation","0.4146362,0.4067616",False
5711,10.1007/s00332-021-09777-3,8.673861,4.729062,-1,0.4224365,"swarm optimization,particle swarm","0.45218128,0.4232588",True
5712,10.1007/s00332-021-09773-7,12.697642,5.1337786,53,0.52788776,"traveling wave,hopf bifurcation","0.40973896,0.38292992",False
5713,10.1016/j.econedurev.2021.102201,2.304346,7.681646,4,0.5015689,"high education,academic achievement","0.39410514,0.38222587",False
5714,10.1007/s11696-021-02050-7,8.406994,9.881343,68,0.62549627,"graphene,adsorption","0.39315844,0.33432174",False
5715,10.1016/j.najef.2021.101634,5.242705,5.8915024,33,0.65384007,"uncertainty principle,financial market","0.45819867,0.45368963",False
5716,10.1007/s11069-021-05158-x,3.586485,7.834315,1,0.5810008,"mental health,safety risk","0.43410164,0.37834543",False
5717,10.1016/j.ecresq.2021.12.005,2.7070322,7.9838505,2,0.73765504,"preschool,early childhood","0.44532946,0.4373898",False
5718,10.1007/s00022-021-00624-0,11.334283,1.9189775,32,0.5373218,"kenmotsu manifold,hyperbolic space","0.6848868,0.46420395",False
5719,10.1016/j.jaridenv.2022.104715,7.011521,7.721491,-1,0.51973903,"ecological,water resource","0.39850277,0.37667334",True
5720,10.1007/s11069-021-05141-6,7.3902464,7.750941,52,0.5473262,"precipitation,weather","0.4642058,0.40086403",False
5721,10.1016/j.jseaes.2022.105084,7.6682982,8.540496,13,0.6573087,"nm,seismic","0.22725537,0.20820563",False
5722,10.1016/j.spa.2021.12.009,6.980318,2.822164,-1,0.5209148,"random walk,cayley graph","0.5356691,0.38498622",True
5723,10.1002/acs.3369,9.048543,6.1339164,44,0.56067353,"actuator fault,fault tolerant","0.47355127,0.35068056",False
5724,10.1007/s00332-021-09778-2,10.912443,4.4287176,71,0.66201395,"hopf bifurcation,bifurcation of codimension","0.47959042,0.44390023",False
5725,10.1007/s13398-021-01204-2,9.945822,5.6059027,-1,0.3926943,"delay differential,discrete time","0.39813188,0.35845226",True
5726,10.1002/jcd.21823,7.3140593,1.7331539,-1,0.5182476,"multi criteria,balanced","0.36360702,0.36031103",True
5727,10.1016/j.ecresq.2021.12.012,1.9854662,8.255634,-1,0.7659131,"cognitive development,cognitive skill","0.51555675,0.49246794",True
5728,10.1016/j.cpc.2021.108281,13.350474,0.015503094,5,0.3814866,"unified framework,useful tool","0.3784974,0.35129738",False
5729,10.1016/j.energy.2021.123031,8.77986,8.594997,89,0.50302285,"circulation loss,temperature distribution","0.4373283,0.39770573",False
5730,10.1016/j.est.2021.103803,6.395681,5.6684203,70,0.6074979,"energy storage,power generation","0.46692738,0.37490708",False
5731,10.1016/j.ijar.2021.12.019,6.365598,6.512185,-1,0.50355536,"fault detection,spatio temporal","0.33021626,0.3274517",True
5732,10.1016/j.tate.2022.103631,1.4679232,7.597226,8,0.60693276,"mathematics classroom,educational technology","0.44373798,0.40326482",False
5733,10.1016/j.jsp.2021.12.002,2.624006,7.4338546,4,0.5039795,"teacher preparation,preservice teacher","0.38726017,0.38171446",False
5734,10.1016/j.energy.2021.123005,9.941557,9.489693,-1,0.49754384,"wind turbine,rotational speed","0.30853707,0.29842356",True
5735,10.1016/j.ijimpeng.2022.104158,9.495123,8.756109,87,0.51711035,"viscoelastic fluid,viscoelastic","0.45630682,0.45196024",False
5736,10.1016/j.jssc.2022.122884,8.782802,10.452261,85,0.57847047,"structural electronic,compound","0.31867078,0.24243933",False
5737,10.1016/j.tafmec.2022.103249,9.383207,9.032443,87,0.5622742,"crack propagation,elastic plastic","0.44363838,0.35174176",False
5738,10.1016/j.geomphys.2021.104450,9.9474325,-0.025019404,-1,0.7024975,"symmetry algebra,witten invariant","0.42667994,0.4094385",True
5739,10.1016/j.disc.2021.112789,6.277866,1.7776352,27,0.81193954,"vertex disjoint,complete graph","0.50435317,0.44046226",False
5740,10.1016/j.ijplas.2022.103214,9.389065,9.01006,87,0.6258266,"strain rate,strain gradient","0.4921856,0.46540892",False
5741,10.1016/j.ins.2021.12.128,6.632313,6.166354,-1,0.46763903,"learning ml,support vector","0.40666372,0.39871496",True
5742,10.1016/j.ecresq.2021.11.010,2.6132405,8.129171,-1,0.6734729,"literacy,cognitive development","0.46073282,0.45295006",True
